"id","ЄДРПОУ","Назва","Адреса","Область","Дата","Пользователь","Внесено","Всі лікарі, які можуть бути задіяні з COVID-19 (усі спеціальності)","Лікарі, які вже працюють з пацієнтами з COVID-19","Лікарів у денній зміні","Лікарів у нічній зміні","Всі медсестри","Медсестри, які вже працюють з пацієнтами з COVID-19","Медсестер у денній зміні","Медсестер у нічній зміні","Всього молодшого медичного персоналу","Молодшого медперсоналу, який вже працюють з пацієнтами з COVID-19","Молодшого медперсоналу у денній зміні","Молодшого медперсоналу у нічній зміні","Іншого персоналу та волонтерів, які задіяні у боротьбі з COVID-19","50-60","60-70","70-80","80+","Загалом, ліжок виділено для госпіталізації хворих з COVID-19","Інфекційних","Зайнято інфекційних","Реанімаційні / Інтенсивної терапії","Зайнято реанімаційні / інтенсивної терапії","Зайнято загалом хворими з COVID-19","Для пере-профілювання","Справних ШВЛ високого класу","Пацієнтів підключених до ШВЛ вис. класу, хворих на COVID-19","Пацієнтів підключених до ШВЛ сер. класу, хворих на COVID-19","Пацієнтів підключених до ШВЛ дитячих, хворих на COVID-19","ШВЛ високого класу підключено до пацієнтів","Справних ШВЛ середнього класу","ШВЛ середнього класу підключено до пацієнтів","Справних ШВЛ дитячих (0-6 років)","Пацієнтів підключених до ШВЛ дитячих","Справних портативних (транспортних) ШВЛ","Несправних ШВЛ (усіх видів)","Моніторів пацієнта поліфункціональних","Екстракорпоральних оксигенаторів (ЕКМО)","Екстракорпоральних оксигенаторів (ЕКМО) у використанні ( підключено до пацієнтів)","Апарат  «Штучна нирка» - є чи немає","Кількість кисневих концентраторів","Газоаналізатор крові - є чи немає","Халати ізоляційні одноразові залишок","Халати ізоляційні одноразові використано за добу","Респіратори класу захисту не менше FFP2 (FFP2, FFP3, N-95) залишок","Респіратори класу захисту не менше FFP2 (FFP2, FFP3, N-95) витрати на добу","Костюми біозахисту одноразові залишок","Костюми біозахисту одноразові залишок витрати на добу","Маски медичні (хірургічні) одноразові залишок","Маски медичні (хірургічні) одноразові  витрати на добу","Маски медичні багаторазові залишок","Маски медичні багаторазові витрати на добу","Захист очей  (захисні щитки та окуляри) одноразові залишок","Захист очей  (захисні щитки та окуляри) одноразові витрати на добу","Захист очей  (захисні щитки та окуляри) багаторазові залишок","Захист очей  (захисні щитки та окуляри) багаторазові витрати на добу","Рукавички нітрилові нетальковані (нестерильні) залишок","Рукавички нітрилові нетальковані оглядові (нестерильні) витрати на добу","Спиртовмісний антисептик залишок","Спиртовмісний антисептик витрати на добу","швидких тестів залишок","швидких тестів використано за добу","ПЦР залишок","ПЦР використано","Кількість тампонів та стерильних пробірок з транспортним середовищем залишок","Кількість тампонів та стерильних пробірок з транспортним середовищем використано за добу","З них анестезіологів","З них інфекціоністів","Кількість кисневих генераторів до ШВЛ","Рентген апарат","Наявність системи централізованого постачання кисню","1. Загальна кількість ліжок в закладі (ліжковий фонд)","1.1. з них з підведеним киснем (сумарно з концентраторами та централізованим постачанням)","1.1.1. з них реанімаційних/інтенсивної терапії","2. Ліжок виділено для госпіталізації хворих на COVID-19 загалом","2.1. з них з підведеним киснем (сумарно з концентраторами та централізованим постачанням)","2.1.1. з них реанімаційних/ інтенсивної терапії","2.2. з них дитячих","2.3. з них пологових","3. Ліжок для перепрофілювання загалом","3.1. з них з підведеним киснем (сумарно з концентраторами та централізованим постачанням)","3.1.1. з них реанімаційних/ інтенсивної терапії","1. Пацієнтів, хорих на COVID-19, загалом","1.1. з них, які займають ліжка без кисню (з переліку виділених для госпіталізації хворих на COVID-19)","1.2. з них, які займають дитячі ліжка","1.3. з них, які займають пологові ліжка","1.4. з них, які займають ліжка з підведеним киснем","1.4.1. з них, які займають ліжка реанімаційні/інтенсивної терапії ","2. Пацієнтів загалом з підозрою на COVID-19","2.1. з них, які займають дитячі ліжка","2.2. з них, які займають пологові ліжка","2.3. з них, які займають ліжка з підведеним киснем","3. Пацієнтів, хворих на COVID-19, що підключено до ШВЛ","4.  Пацієнтів, хорих на COVID-19, що підключено до ЕКМО","5. Пацієнтів з підозрою на COVID-19, що підключено до ШВЛ","6. Пацієнтів з підозрою на COVID-19, що підключено до ЕКМО","7. Кількість госпіталізованих з підтвердженим COVID-19 та з підозрою (за добу)","8. Кількість ліжок, що звільнилась за добу (виписані у випадку одужання, померлі, переведені до іншого (нековідного) відділення всередині лік"
"453424","02001015","КНП Теребовлянської районної ради ""Теребовлянська центральна районна лікарня""","48100, Тернопільська область, Теребовлянський район,  вул. Січових Стрільців, буд.25,м. Теребовля","Тернопільська","27.12.2020 0:00:00","1255","27.12.2020 9:44:53","23","8","3","3","42","8","5","3","30","6","3","3","0","0","0","0","0","0","0","8","0","4","9","0","3","0","0","0","0","3","0","1","0","0","0","9","0","0","0","17","1","1326","6","1124","4","160","5","13040","110","0","0","202","4","0","0","3880","50","14","1","0","0","0","0","350","0","4","2","0","1","1","147","76","6","44","44","6","0","0","16","15","0","9","0","0","0","6","4","0","","","0","0","","0","","0","0"
"453273","02001305","Комунальна установа Тернопільської обласної ради ""Тернопільська обласна дитяча клінічна лікарня"" лікарня""","м. Тернопіль вул.Академіка Сахарова, буд.2","Тернопільська","27.12.2020 0:00:00","1256","27.12.2020 8:58:34","12","0","0","0","25","0","0","0","11","0","0","0","4","12","5","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","2","0","9","0","0","0","2","0","0","0","0","0","31","0","2880","0","200","0","0","0","31","0","0","0","31","0","0","0","0","0","0","0","4","0","0","1","1","405","99","18","20","20","18","20","0","0","0","0","0","0","0","0","0","0","0","","","0","0","","0","","0","0"
"453735","02001274","КНП ""Тернопільський обласний клінічний онкологічний диспансер"" Тернопільської обласної ради","м. Тернопіль вул. Р.Купчинського, буд.8","Тернопільська","27.12.2020 0:00:00","1257","27.12.2020 12:12:20","12","0","0","0","15","0","0","0","6","0","0","0","0","23","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","0","0","0","0","0","6","0","0","0","2","0","46","0","44","0","96","0","700","0","0","0","0","0","142","0","400","0","125","0","0","0","0","0","0","0","12","0","0","1","1","265","10","6","10","10","6","0","0","0","0","0","0","0","0","0","0","0","0","","","0","0","","0","","0","0"
"453402","02000613","КНП ""Копичинецька комунальна районна лікарня"" Гусятинської районної ради","Гусятинський район м.Копичинці, вул. Шевченка,  буд. 106","Тернопільська","27.12.2020 0:00:00","1258","27.12.2020 9:38:49","6","0","0","0","4","0","0","0","4","0","0","0","0","3","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","3","0","0","1","4","0","80","0","250","0","30","0","1750","0","1160","0","0","0","140","0","1202","0","0","0","0","0","0","0","0","0","2","0","0","1","1","95","9","5","20","9","5","0","0","10","0","0","0","0","0","0","0","0","0","","","0","0","","0","","0","0"
"453642","02001334","КНП ,,Міська комунальна лікарня №3” Тернопільської міської ради","46027, Тернопільська обл.,","Тернопільська","27.12.2020 0:00:00","1259","27.12.2020 11:14:36","35","27","17","10","44","44","24","20","40","30","20","10","12","6","6","0","0","0","0","42","0","1","43","0","6","0","0","0","0","3","0","0","0","1","0","8","0","0","0","72","1","580","10","340","10","375","5","32800","100","200","0","120","0","91","2","7500","100","156","2","0","0","0","0","1925","0","4","1","0","1","1","125","125","8","125","125","8","0","0","0","0","0","43","4","0","0","1","1","4","","","0","0","","0","","3","0"
"453298","02000441","КНП ,,Підгаєцька центральна районна  лікарня” Підгаєцької районної ради;","48000, Тернопільська обл., Підгаєцький район, м. Підгайці, вул. Т.Шевченка, буд. 19","Тернопільська","27.12.2020 0:00:00","1260","27.12.2020 9:06:19","12","3","3","3","27","7","7","7","9","3","3","3","6","3","6","0","0","0","0","0","0","2","9","0","1","0","0","0","0","3","0","0","0","0","0","5","0","0","0","6","1","2024","0","990","0","365","0","12859","0","225","0","26","0","30","0","4500","0","20","0","41","0","0","0","398","0","4","1","0","1","1","85","23","6","15","15","6","0","0","2","0","0","9","0","0","0","4","2","0","","","0","0","","0","","0","0"
"453650","05497361","КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ""ТЕРНОПІЛЬСЬКА КОМУНАЛЬНА МІСЬКА ЛІКАРНЯ №2""","вул.Р.Купчинського, буд. 14","Тернопільська","27.12.2020 0:00:00","1261","27.12.2020 11:16:18","157","12","3","3","296","23","8","5","180","17","5","4","0","16","0","0","0","0","0","0","0","1","32","0","0","0","1","0","0","4","1","0","0","0","0","0","0","0","0","55","1","5","0","295","0","284","0","54300","0","0","0","0","0","198","0","3800","0","225","0","40","0","0","0","3593","0","23","1","0","1","1","435","123","20","60","60","6","0","0","60","0","0","32","0","0","0","23","1","3","","","2","1","","0","","3","3"
"453248","02001216","КНП ""Шумська центральна районна лікарня"" Шумської районної ради","47100,Тернопільська область, Шумський район, м.Шумськ, вул.Енергетична,буд.1","Тернопільська","27.12.2020 0:00:00","1262","27.12.2020 8:51:31","30","3","2","1","119","5","3","2","46","4","2","2","0","23","6","5","1","0","0","0","0","2","16","0","5","0","0","0","0","2","0","0","0","0","0","10","0","0","0","15","1","28","0","2446","22","26","0","7830","100","0","0","0","0","124","2","5590","120","4","2","0","0","0","0","456","14","4","1","0","1","1","120","57","6","50","50","6","0","0","0","0","0","16","0","0","0","4","2","2","","","0","0","","0","","2","3"
"453519","02000501","Комунальне некомерційне підприємство ""Мельнице - Подільська селищна лікарня""","48751, Тернопільська обл. Борщівський р-н., смт.Мельниця - Подільська., вул.Незалежності,24","Тернопільська","27.12.2020 0:00:00","1264","27.12.2020 10:24:13","9","0","0","0","20","0","0","0","16","0","0","0","0","9","3","2","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","10","0","50","0","20","0","170","0","20","0","0","0","0","0","40","0","6","0","4","0","0","0","282","0","2","0","0","1","1","50","12","4","30","12","4","0","0","15","0","0","0","0","0","0","0","0","0","","","0","0","","0","","0","0"
"453255","02001280","Тернопільська обласна комунальна клінічна психоневрологічна лікарня","м. Тернопіль вул. Тролейбусна,14","Тернопільська","27.12.2020 0:00:00","1265","27.12.2020 8:52:47","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","825","0","0","30","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","0","0","","0","","0","0"
"453142","02000665","КНП ""Товстенська селищна лікарня"" Товстенської селищної ради","смт Товсте, вул.Робітнича, 1","Тернопільська","27.12.2020 0:00:00","1268","27.12.2020 8:15:35","11","0","0","0","19","0","0","0","13","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","5","0","62","0","225","0","83","0","1200","50","0","0","0","0","76","0","100","50","3","0","0","0","0","0","70","0","2","1","0","1","0","55","5","5","25","5","5","0","0","0","0","0","0","0","0","0","0","0","0","","","0","0","","0","","0","0"
"453592","02003304","Комунальне некомерційне підприємство Ізюмської міської ради ""Центральна міська лікарня Піщанської Богоматері""","64300, Харківська область, м.Ізюм, провулок Залікарняний 2","Харківська","27.12.2020 0:00:00","1283","27.12.2020 10:53:53","64","5","3","2","180","15","9","6","91","9","7","2","81","78","64","40","2","0","0","20","0","5","49","0","1","0","0","0","0","5","0","1","0","3","0","5","0","0","0","28","1","46","0","1732","0","1135","0","19695","0","350","0","0","0","367","0","14321","0","244","0","13","0","0","0","220","0","5","2","0","1","1","220","59","10","120","59","6","0","0","0","0","0","49","0","0","0","49","5","17","","","10","5","","0","","6","3"
"453578","02003563","Комунальне некомерційне підприємство Харківської Обласної Ради «Обласна клінічна лікарня»","61058, Харківська обл., м. Харків, пр. Нузалежності, буд.13","Харківська","27.12.2020 0:00:00","1304","27.12.2020 10:48:06","5","0","0","0","1","0","0","0","0","0","0","0","0","198","115","24","4","0","0","0","0","1","7","0","6","0","0","0","0","31","0","12","0","7","5","94","0","0","1","51","1","450","0","650","0","270","0","6300","0","5000","0","0","0","150","0","4500","100","11652","17","50","0","0","0","0","0","2","0","0","1","1","830","230","45","200","159","6","0","0","200","159","6","7","0","0","0","6","1","10","","","7","0","","0","","2","0"
"453570","02003617","КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ХАРКІВСЬКОЇ ОБЛАСНОЇ РАДИ ""ОБЛАСНИЙ ГОСПІТАЛЬ ВЕТЕРАНІВ ВІЙНИ""","61019, м.Харків, вул.Врубеля, 42-А","Харківська","27.12.2020 0:00:00","1307","27.12.2020 10:43:52","31","0","0","0","78","0","0","0","80","0","0","0","55","17","18","2","1","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","1","0","6","0","0","0","123","0","0","0","1937","0","270","0","82500","0","0","0","50","0","0","0","61500","0","300","0","0","0","0","0","0","0","4","0","0","1","0","256","256","10","256","256","10","0","0","0","0","0","0","0","0","0","0","0","0","","","0","0","","0","","0","0"
"453744","01983814","КНП ""Херсонська міська клінічна лікарня ім.Є.Є.Карабелеша""","м. Херсон,73003         пр.Ушакова, 22/1","Херсонська","27.12.2020 0:00:00","1337","27.12.2020 12:20:45","20","18","15","3","56","17","22","8","28","19","13","6","10","64","43","9","0","0","0","0","0","12","116","0","2","2","0","0","2","9","0","0","0","3","2","15","0","0","0","86","1","5900","300","950","50","70","0","86760","600","0","0","190","0","14","0","1130","300","540","8","85","5","0","0","12876","280","6","0","0","1","1","350","238","0","270","238","12","0","0","80","0","0","116","0","0","0","75","12","68","","","32","12","","2","","3","11"
"453647","02004189","КНП Віньковецька ЦРЛ","смт.Віньківці, вул. Першотравнева, 6","Хмельницька","27.12.2020 0:00:00","1356","27.12.2020 11:15:31","28","1","1","0","32","5","5","5","24","5","5","5","0","20","4","1","0","0","0","26","0","3","29","0","1","0","0","0","0","3","0","0","0","0","0","2","0","0","0","6","0","222","2","18","2","12","1","3380","10","0","0","1","1","0","0","4110","10","10","1","89","0","0","0","1255","10","3","1","0","1","1","120","56","5","50","50","4","0","0","50","0","0","29","6","0","0","7","3","6","","","0","0","","0","","3","1"
"453571","02004216","Комунальне некомерційне підприємство ""Городоцька  центральна районна лікарня""  Городоцької районної ради Хмельницької області","32000, Хмельницька обл., Городоцький р-н, м. Городок, вул. Шевченка, 40","Хмельницька","27.12.2020 0:00:00","1358","27.12.2020 10:44:44","73","18","9","9","176","33","17","16","93","25","13","12","0","106","38","14","0","0","0","23","0","5","41","0","2","0","0","0","0","3","0","0","0","1","0","16","0","0","0","20","0","20","20","520","20","0","10","50","50","0","0","10","10","10","10","50","50","0","2","0","0","0","0","0","0","6","3","0","1","1","180","100","6","100","100","6","0","0","80","75","6","41","5","0","0","8","5","6","","","1","0","","0","","3","2"
"453427","02004226","Комунальне підприємство ""Деражнянська центральна районна лікарня Хмельницької області""","32000, Хмельницька область, місто Деражня, вулиця Подільська, 1","Хмельницька","27.12.2020 0:00:00","1359","27.12.2020 9:46:22","7","2","2","0","13","5","1","1","13","5","1","1","0","0","0","0","0","0","0","9","0","0","9","0","0","0","0","0","0","4","0","1","0","0","0","1","0","0","0","5","0","577","5","813","5","23","0","7663","40","0","0","11","0","160","0","3122","48","50","0","0","0","0","0","240","0","4","2","0","1","1","120","60","6","40","40","2","0","0","20","20","1","9","3","0","0","9","0","3","","","3","0","","0","","0","0"
"453586","02004309","Комунальне некомерційне підприємство ""Ізяславська центральна районна лікарня""","30300, Хмельницька область, м. Ізяслав, вул. Б.Хмельницького, 47","Хмельницька","27.12.2020 0:00:00","1362","27.12.2020 10:51:14","16","15","8","7","45","45","24","21","16","16","8","8","0","38","5","0","0","0","0","17","0","2","19","0","2","0","0","0","0","2","0","0","0","0","0","6","0","0","0","16","0","300","20","150","20","120","20","8000","100","90","20","0","0","235","0","10000","200","120","10","42","1","0","0","1078","2","5","1","0","1","1","178","96","6","100","96","6","0","0","0","0","0","19","8","0","0","19","2","8","","","8","0","","0","","1","0"
"453362","02004806","КНП ""Кам’янець-Подільська міська лікарня"" КПМР","м.Кам’янець-Подільський, вул.Пушкінська, 31","Хмельницька","27.12.2020 0:00:00","1363","27.12.2020 9:26:11","20","4","3","1","14","7","7","3","11","5","5","3","2","5","9","0","0","0","0","47","0","1","47","0","0","0","0","0","0","3","0","0","0","1","0","4","0","0","0","6","1","1305","15","2022","8","59","1","6100","100","0","0","34","0","0","0","11000","200","154","2","0","0","0","0","780","10","7","3","0","1","1","328","113","10","80","65","4","10","0","0","0","0","47","17","0","0","18","1","17","","","7","0","","0","","5","0"
"453747","02004829","Комунальне некомерційне підприємство ""Кам'янець-Подільська центральна районна лікарня""","32300, Хмельницька обл., Кам'янець-Подільський р-н, 
с. Мукша Китайгородська, 
вул. Матросова, 30","Хмельницька","27.12.2020 0:00:00","1364","27.12.2020 12:28:24","22","11","9","2","35","13","7","6","20","14","7","7","8","96","67","8","0","0","0","35","0","3","38","0","0","0","0","0","0","7","0","0","0","0","0","10","0","0","0","22","0","1074","0","2403","0","201","0","14279","0","0","0","0","0","519","0","11293","0","831","0","123","0","0","0","4443","0","6","4","0","1","1","278","150","10","140","118","10","10","0","60","32","0","38","19","0","0","8","3","19","","","3","0","","0","","6","1"
"453616","02004350","КНП КРАСИЛІВСЬКА ЦЕНТРАЛЬНА РАЙОННА ЛІКАРНЯ КРАСИЛІВСЬКОЇ РАЙОННОЇ РАДИ ХМЕЛЬНИЦЬКОЇ ОБЛАСТІ","м. Красилів, вул. Грушевського, буд. 140","Хмельницька","27.12.2020 0:00:00","1365","27.12.2020 11:06:02","21","17","15","2","57","24","5","9","43","26","17","9","0","34","7","2","0","0","0","43","0","2","43","0","1","0","0","0","0","5","0","0","0","0","0","6","0","0","0","16","0","110","30","0","5","60","0","1700","1300","0","0","70","10","0","0","1000","500","20","10","0","0","0","0","432","0","5","2","0","1","1","214","97","6","120","79","6","0","0","0","0","0","43","13","0","0","43","2","13","","","13","0","","0","","1","2"
"453439","02004367","КНП ""Летичівська ЦРЛ""","смт. Летичів, вул. Савіцького Юрія, 36","Хмельницька","27.12.2020 0:00:00","1366","27.12.2020 9:52:56","12","4","3","1","21","5","3","2","14","5","3","2","1","1","2","0","0","0","0","0","0","0","16","0","1","0","0","0","0","3","0","0","0","1","0","4","0","0","0","9","1","30","10","22","0","250","10","2650","50","0","0","0","0","136","0","20","10","1","1","91","0","0","0","258","0","4","0","0","1","1","110","37","4","80","37","4","0","0","0","0","0","16","0","0","0","1","0","1","","","0","0","","0","","0","0"
"453818","02004404","КНП ""Полонська ЦРЛ ім.Н.С.Говорун""","м.Полонне, вул.Лесі Українки,177","Хмельницька","27.12.2020 0:00:00","1367","27.12.2020 14:09:08","61","12","8","4","150","21","17","4","52","16","16","16","48","42","9","2","0","0","0","38","0","5","43","0","1","0","1","0","0","4","1","0","0","1","0","5","0","0","0","15","0","111","3","326","12","39","3","4348","24","200","0","0","0","254","0","4398","26","90","1","11","0","0","0","859","0","6","1","0","1","1","151","79","6","80","79","5","10","0","10","6","0","43","18","0","0","28","5","18","","","11","5","","0","","9","3"
"453319","05481104","КНП ""ХМЕЛЬНИЦЬКА ЦЕНТРАЛЬНА РАЙОННА ЛІКАРНЯ"" ХМЕЛЬНИЦЬКОГО РАЙОНУ","с. Масівці, вул. Центральна, буд. 29","Хмельницька","27.12.2020 0:00:00","1368","27.12.2020 9:14:29","70","7","3","2","115","6","4","4","58","8","4","4","0","61","45","2","1","0","0","12","0","1","12","0","0","0","1","0","0","5","1","0","0","1","0","8","0","0","0","5","0","50","0","200","0","50","0","2000","0","0","0","0","0","50","0","1000","0","15","0","33","0","0","0","280","0","7","1","5","0","1","170","86","6","120","86","6","0","0","0","0","0","12","17","0","0","7","1","17","","","5","0","","0","","2","0"
"453300","02004522","КНП ""ЧЕМЕРОВЕЦЬКА ЦЕНТРАЛЬНА РАЙОННА ЛІКАРНЯ"" ЧЕМЕРОВЕЦЬКОЇ РАЙОННОЇ РАДИ","смт Чемерівці, вул. Пирогова, буд. 1","Хмельницька","27.12.2020 0:00:00","1369","27.12.2020 9:08:12","22","15","13","2","65","65","40","25","31","19","14","5","0","0","0","0","0","0","0","14","0","3","17","0","0","0","0","0","0","12","0","1","0","1","0","11","0","0","0","20","1","35","4","602","18","330","0","2731","53","0","0","0","0","200","0","2445","80","67","2","95","5","0","0","120","0","6","1","0","1","1","152","118","6","100","100","6","5","0","0","0","0","17","1","0","0","4","3","1","","","1","0","","0","","2","0"
"453671","02004812","Комунальне некомерційне підприємство  ""Шепетівська центральна районна лікарня"" Шепетівської районної ради Хмельницької області","30421, Хмельницька обл., 
Шепетівський р-н, с. Плесна, 
вул. Миру, 50а","Хмельницька","27.12.2020 0:00:00","1370","27.12.2020 11:28:48","83","8","6","2","189","20","12","8","109","16","10","6","9","121","48","7","0","0","0","25","0","2","25","0","10","0","0","0","0","4","0","0","0","1","2","11","0","0","0","27","0","0","0","289","50","1000","50","4183","100","0","0","0","0","582","0","11800","200","66","8","105","0","0","0","496","16","14","3","0","1","1","275","180","6","130","130","6","0","0","120","120","6","25","0","0","0","9","2","5","","","3","0","","0","","3","1"
"453204","02004746","Комунальне підприємство ""Хмельницький міський перинатальний центр"" Хмельницької міської ради","29016, Хмельницька обл., м. Хмельницький,вул. Хотовицького, 6","Хмельницька","27.12.2020 0:00:00","1372","27.12.2020 8:36:23","0","3","3","3","0","4","4","4","0","3","3","3","0","145","66","6","0","0","0","0","0","0","5","0","0","0","0","0","0","8","0","6","0","0","0","10","0","0","0","4","1","510","0","404","0","675","0","11900","100","0","0","0","0","208","0","16700","100","158","1","75","0","560","0","0","0","0","0","0","1","1","200","41","12","40","23","6","0","40","25","0","0","5","0","0","5","5","0","2","","","2","0","","0","","0","0"
"456248","02004479","Комунальне некомерційне підприємство ""Старокостянтинівська центральна районна лікарня"" Старокостянтинівської районної ради Хмельницької області","31100, Хмельницька обл., 
м. Старокостянтинів,
вул. Пушкіна, 47","Хмельницька","27.12.2020 0:00:00","1375","28.12.2020 14:34:25","0","9","9","2","0","13","13","9","0","8","8","8","4","7","2","0","0","0","0","0","0","0","0","0","4","2","0","0","2","2","0","0","0","0","0","4","0","0","0","10","0","777","112","810","46","574","153","0","179","0","0","100","0","409","0","6532","0","258","12","6","0","0","0","288","3","0","0","0","1","1","272","127","10","130","109","4","0","0","0","0","0","68","19","0","0","31","3","19","","","3","3","","0","","6","2"
"453630","02774384","КП ХМЕЛЬНИЦЬКА МІСЬКА ЛІКАРНЯ ХМЕЛЬНИЦЬКОЇ МІСЬКОЇ РАДИ","м. Хмельницький, провул. Проскурівський, 1","Хмельницька","27.12.2020 0:00:00","1379","27.12.2020 11:10:11","33","18","12","6","50","36","22","14","40","25","14","11","20","10","0","0","0","0","0","84","0","7","84","0","6","4","3","0","4","6","3","0","0","0","0","11","0","0","1","30","1","193","100","11000","200","1000","300","8600","400","0","0","0","0","0","0","12000","500","2070","100","0","0","0","0","0","0","16","0","0","1","1","760","105","12","150","105","12","0","0","0","0","0","84","11","0","0","84","7","11","","","1","7","","1","","11","1"
"453636","02004580","КНП ""Хмельницький обласний заклад з надання психіатричної допомоги"" Хмельницької обласної ради","с. Скаржинці Ярмолинецького району Хмельницької області","Хмельницька","27.12.2020 0:00:00","1382","27.12.2020 11:12:09","12","3","2","1","16","4","2","2","20","5","3","2","0","6","0","0","0","0","0","11","0","0","11","0","2","0","1","0","0","2","1","0","0","0","0","2","0","0","0","8","0","150","10","120","15","20","5","5400","200","0","0","0","0","745","0","0","0","400","10","52","20","0","0","400","0","4","1","0","1","0","975","20","16","40","20","16","0","0","0","0","0","11","20","0","0","1","0","20","","","0","0","","0","","5","20"
"453271","02005355","КНП „Городищенське районне територіальне об’єднання“ Городищенської районної ради","Черкаська область, м. Городище, вул. Героїв Чорнобиля,19","Черкаська","27.12.2020 0:00:00","1387","27.12.2020 8:58:09","10","7","7","0","40","40","7","33","40","35","7","25","0","97","13","12","1","0","0","35","0","2","37","0","0","0","0","0","0","4","0","0","0","0","0","3","0","0","0","61","0","153","2","2113","2","48","0","2100","100","182","0","0","0","178","0","11940","90","32","1","39","0","0","0","915","5","4","1","0","1","1","160","93","6","120","93","6","0","0","0","0","0","37","16","0","0","8","2","18","","","5","0","","0","","8","0"
"453447","02005378","КНП ""Жашівська центральна районна лікарня"" Жашківської районної ради","м. Жашків, вул. Лікарняна, 19","Черкаська","27.12.2020 0:00:00","1391","27.12.2020 9:56:04","33","7","5","0","33","12","8","4","27","5","4","3","1","61","17","5","3","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","4","5","0","0","0","27","0","1975","50","1975","54","1083","34","14270","1150","0","0","115","8","130","0","12050","900","60","15","0","0","0","0","1726","175","4","0","0","1","0","115","27","6","92","27","6","15","0","23","23","0","0","0","0","0","0","0","0","","","0","0","","0","","0","0"
"453175","02005384","КНП ''Звенигородська центральна районна лікарня''Звенигородської районної ради","м. Звенигородка, вул. Героїв небесної сотні, #79","Черкаська","27.12.2020 0:00:00","1392","27.12.2020 8:24:24","12","4","2","2","24","6","3","3","20","5","3","2","0","154","56","11","0","0","0","58","0","4","58","0","0","0","3","0","0","4","3","0","0","0","0","4","0","0","0","67","1","434","0","1391","0","79","0","7360","0","0","0","36","0","0","0","300","0","130","10","20","0","0","0","190","0","5","2","0","1","0","212","67","4","75","67","4","0","0","0","0","0","58","8","0","0","35","4","8","","","7","3","","0","","5","1"
"453153","02005310","КНП ""Кам'янська ЦРЛ""","20800, Черкаська обл., м.Кам'янка, вул.Покровська, 90","Черкаська","27.12.2020 0:00:00","1393","27.12.2020 8:19:31","12","4","3","1","48","8","4","4","48","4","2","2","0","11","4","0","0","0","0","25","0","0","25","0","1","0","0","0","0","1","0","0","0","1","0","4","0","0","0","92","0","358","10","1398","30","274","19","12607","76","0","0","0","0","232","0","5929","40","46","1","0","0","0","0","0","0","4","1","0","0","1","100","80","6","80","80","6","5","0","20","0","0","25","0","0","0","25","0","0","","","0","0","","0","","0","1"
"453107","02005326","КНП „Канівська центральна районна лікарня“ Канівської районної ради","Черкаська область, 
м. Канів, 
вул. Успенська,15","Черкаська","27.12.2020 0:00:00","1394","27.12.2020 8:03:32","12","3","3","3","24","6","6","6","12","3","3","3","5","63","28","4","0","0","0","46","0","4","46","0","0","0","4","0","0","6","4","0","0","0","0","4","0","0","0","36","1","900","0","500","0","332","0","4900","0","40","0","0","0","860","0","9100","0","100","0","215","0","0","0","645","0","4","2","0","1","0","140","40","10","70","40","10","0","0","0","0","0","46","6","0","0","40","4","6","","","0","4","","0","","5","3"
"453101","02005409","КНП ""Смілянська БЛ ім.С.Бобринської""","Черкаська обл., м.Сміла, вул.Софіївська,2","Черкаська","27.12.2020 0:00:00","1396","27.12.2020 8:00:54","14","4","2","2","96","4","2","2","74","4","2","2","0","80","44","11","0","0","0","0","0","2","28","0","0","0","0","0","0","3","0","1","0","0","2","7","0","0","0","46","1","145","10","915","5","110","10","5710","200","50","0","0","0","386","0","16630","200","47","2","2","0","0","0","470","10","5","1","0","1","1","142","50","6","50","50","3","6","0","0","0","0","28","0","0","0","28","2","1","","","1","0","","0","","3","1"
