"id","ЄДРПОУ","Назва","Адреса","Область","Дата","Пользователь","Внесено","Всі лікарі, які можуть бути задіяні з COVID-19 (усі спеціальності)","Лікарі, які вже працюють з пацієнтами з COVID-19","Лікарів у денній зміні","Лікарів у нічній зміні","Всі медсестри","Медсестри, які вже працюють з пацієнтами з COVID-19","Медсестер у денній зміні","Медсестер у нічній зміні","Всього молодшого медичного персоналу","Молодшого медперсоналу, який вже працюють з пацієнтами з COVID-19","Молодшого медперсоналу у денній зміні","Молодшого медперсоналу у нічній зміні","Іншого персоналу та волонтерів, які задіяні у боротьбі з COVID-19","50-60","60-70","70-80","80+","Загалом, ліжок виділено для госпіталізації хворих з COVID-19","Інфекційних","Зайнято інфекційних","Реанімаційні / Інтенсивної терапії","Зайнято реанімаційні / інтенсивної терапії","Зайнято загалом хворими з COVID-19","Для пере-профілювання","Справних ШВЛ високого класу","Пацієнтів підключених до ШВЛ вис. класу, хворих на COVID-19","Пацієнтів підключених до ШВЛ сер. класу, хворих на COVID-19","Пацієнтів підключених до ШВЛ дитячих, хворих на COVID-19","ШВЛ високого класу підключено до пацієнтів","Справних ШВЛ середнього класу","ШВЛ середнього класу підключено до пацієнтів","Справних ШВЛ дитячих (0-6 років)","Пацієнтів підключених до ШВЛ дитячих","Справних портативних (транспортних) ШВЛ","Несправних ШВЛ (усіх видів)","Моніторів пацієнта поліфункціональних","Екстракорпоральних оксигенаторів (ЕКМО)","Екстракорпоральних оксигенаторів (ЕКМО) у використанні ( підключено до пацієнтів)","Апарат  «Штучна нирка» - є чи немає","Кількість кисневих концентраторів","Газоаналізатор крові - є чи немає","Халати ізоляційні одноразові залишок","Халати ізоляційні одноразові використано за добу","Респіратори класу захисту не менше FFP2 (FFP2, FFP3, N-95) залишок","Респіратори класу захисту не менше FFP2 (FFP2, FFP3, N-95) витрати на добу","Костюми біозахисту одноразові залишок","Костюми біозахисту одноразові залишок витрати на добу","Маски медичні (хірургічні) одноразові залишок","Маски медичні (хірургічні) одноразові  витрати на добу","Маски медичні багаторазові залишок","Маски медичні багаторазові витрати на добу","Захист очей  (захисні щитки та окуляри) одноразові залишок","Захист очей  (захисні щитки та окуляри) одноразові витрати на добу","Захист очей  (захисні щитки та окуляри) багаторазові залишок","Захист очей  (захисні щитки та окуляри) багаторазові витрати на добу","Рукавички нітрилові нетальковані (нестерильні) залишок","Рукавички нітрилові нетальковані оглядові (нестерильні) витрати на добу","Спиртовмісний антисептик залишок","Спиртовмісний антисептик витрати на добу","швидких тестів залишок","швидких тестів використано за добу","ПЦР залишок","ПЦР використано","Кількість тампонів та стерильних пробірок з транспортним середовищем залишок","Кількість тампонів та стерильних пробірок з транспортним середовищем використано за добу","З них анестезіологів","З них інфекціоністів","Кількість кисневих генераторів до ШВЛ","Рентген апарат","Наявність системи централізованого постачання кисню","1. Загальна кількість ліжок в закладі (ліжковий фонд)","1.1. з них з підведеним киснем (сумарно з концентраторами та централізованим постачанням)","1.1.1. з них реанімаційних/інтенсивної терапії","2. Ліжок виділено для госпіталізації хворих на COVID-19 загалом","2.1. з них з підведеним киснем (сумарно з концентраторами та централізованим постачанням)","2.1.1. з них реанімаційних/ інтенсивної терапії","2.2. з них дитячих","2.3. з них пологових","3. Ліжок для перепрофілювання загалом","3.1. з них з підведеним киснем (сумарно з концентраторами та централізованим постачанням)","3.1.1. з них реанімаційних/ інтенсивної терапії","1. Пацієнтів, хорих на COVID-19, загалом","1.1. з них, які займають ліжка без кисню (з переліку виділених для госпіталізації хворих на COVID-19)","1.2. з них, які займають дитячі ліжка","1.3. з них, які займають пологові ліжка","1.4. з них, які займають ліжка з підведеним киснем","1.4.1. з них, які займають ліжка реанімаційні/інтенсивної терапії ","2. Пацієнтів загалом з підозрою на COVID-19","2.1. з них, які займають дитячі ліжка","2.2. з них, які займають пологові ліжка","2.3. з них, які займають ліжка з підведеним киснем","3. Пацієнтів, хворих на COVID-19, що підключено до ШВЛ","4.  Пацієнтів, хорих на COVID-19, що підключено до ЕКМО","5. Пацієнтів з підозрою на COVID-19, що підключено до ШВЛ","6. Пацієнтів з підозрою на COVID-19, що підключено до ЕКМО","7. Кількість госпіталізованих з підтвердженим COVID-19 та з підозрою (за добу)","8. Кількість ліжок, що звільнилась за добу (виписані у випадку одужання, померлі, переведені до іншого (нековідного) відділення всередині лік"
"457823","02005349","КНП „Корсунь – Шевченківська центральна районна лікарня“ Корсунь – Шевченківської районної ради","Черкаська область,
м. Корсунь – Шевченківський, вул. Ярослава Мудрого, 146","Черкаська","29.12.2020 0:00:00","1411","29.12.2020 10:49:19","16","4","3","2","26","11","6","5","18","8","4","4","3","8","4","1","0","0","0","0","0","0","0","0","2","0","1","0","0","5","1","0","0","0","0","3","0","0","0","63","0","360","28","785","15","10","0","1620","80","50","0","0","0","310","0","23130","130","48","2","0","0","0","0","288","16","4","2","0","1","1","170","69","6","85","69","6","0","0","0","0","0","18","0","0","0","18","4","7","0","0","7","1","0","0","0","5","3"
"457353","02005415","КНП ""Лисянська ЦРЛ""","смт.Лисянка вул.М.Грушевського,51","Черкаська","29.12.2020 0:00:00","1412","29.12.2020 8:29:38","24","2","2","2","115","3","3","2","48","3","3","2","6","25","47","12","1","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","6","0","0","0","92","0","56","24","116","24","28","20","6872","164","0","0","0","0","52","0","170","64","4","2","0","0","0","0","82","10","4","2","2","1","1","115","114","4","115","114","4","0","0","0","0","0","14","0","0","0","14","0","4","0","0","0","0","0","0","0","2","0"
"457444","02005421","КНП ""Маньківська центральна районна лікарня"" Маньківської райооної ради Черкаської області","Смт. Маньківка, вул. Павлова, 16","Черкаська","29.12.2020 0:00:00","1413","29.12.2020 9:03:25","12","5","3","2","22","21","11","10","14","13","7","6","2","15","2","1","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","0","0","0","0","5","0","0","0","98","1","200","10","1570","25","1150","20","3960","140","0","0","0","0","47","0","1450","50","59","4","16","2","0","0","410","20","4","2","3","1","0","125","98","6","100","98","4","0","0","0","0","0","12","5","0","0","7","4","3","0","0","1","0","0","0","0","5","4"
"457333","02005390","КНП ""Монастирищенська центральна районна лікарня"" Монастирищенської районної ради Черкаської області","вул. Соборна,1, м. Монастирище  Черкаської області 19100","Черкаська","29.12.2020 0:00:00","1414","29.12.2020 8:21:24","32","9","3","3","32","5","5","4","32","4","4","4","0","13","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","0","0","1","0","3","0","0","0","122","0","560","5","165","3","189","3","2840","40","30","0","57","0","13","0","880","60","7","0","25","0","0","0","0","0","4","1","0","1","0","160","130","8","130","128","8","0","0","0","0","0","16","0","0","0","16","0","13","0","0","8","0","0","0","0","8","5"
"457751","02005026","КНП „Смілянська міська лікарня“ Смілянської міської ради","Черкаська область, 
м. Сміла, 
вул. Героїв Холодноярців, 82","Черкаська","29.12.2020 0:00:00","1415","29.12.2020 10:25:09","18","5","5","0","137","3","1","2","106","3","1","2","0","59","26","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","0","0","0","0","2","0","0","0","107","0","105","0","241","6","10","0","9640","20","0","0","0","0","75","0","4580","30","27","1","12","0","0","0","0","0","4","4","4","1","0","300","147","4","150","147","4","0","0","110","107","0","30","0","0","0","30","2","14","0","0","14","0","0","0","0","14","9"
"457948","02005467","Комунальне некомерційне підприємство ""Уманська центральна районна лікарня"" Уманської районної ради","вул.Київська, 50, с.Родниківка, Уманський район,  20324","Черкаська","29.12.2020 0:00:00","1416","29.12.2020 11:37:31","3","6","4","3","4","10","10","7","2","7","7","6","0","10","5","1","0","0","0","0","0","0","0","0","3","0","0","0","0","4","0","1","0","0","0","7","0","0","0","84","1","1800","18","4892","36","4708","34","18100","200","0","0","0","0","341","0","26400","300","60","3","2","1","0","0","430","0","2","0","1","1","1","205","107","6","120","92","6","15","0","0","0","0","43","20","0","0","23","5","3","0","0","0","0","0","0","0","3","13"
"457758","02005473","КНП ""Христинівська ЦРЛ"" Христинівської районної ради","20001, м. Христинівка, вул. Б.Хмельницького,2","Черкаська","29.12.2020 0:00:00","1417","29.12.2020 10:28:10","12","1","1","1","40","2","1","1","25","2","1","1","0","99","33","13","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","7","0","643","10","319","0","163","0","4085","40","80","0","0","0","86","0","860","0","25","0","0","0","0","0","150","0","4","1","0","1","0","150","19","6","20","6","3","0","0","100","19","2","2","2","0","0","0","0","3","0","0","0","0","0","0","0","1","0"
"457314","02005711","КНП «Заставнівська центральна районна лікарня»","Чернівецька область, Заставнівський район, місто Заставна, вулиця Незалежності, 111","Чернівецька","29.12.2020 0:00:00","1419","29.12.2020 8:06:31","15","7","5","2","45","7","7","5","23","3","3","3","3","35","15","0","0","0","0","0","0","0","0","0","1","0","0","0","0","6","0","0","0","1","0","6","0","0","0","12","0","130","15","3417","5","173","10","11947","25","6430","0","0","0","81","0","15560","60","291","3","0","0","0","0","2380","12","5","1","0","1","1","163","58","6","55","55","6","0","0","55","55","6","13","8","0","0","5","1","9","0","0","7","0","0","0","0","1","4"
"457697","02005763","Комунальна медична установа ""Міська клінічна лікарня №3""","вул. Головна, 100","Чернівецька","29.12.2020 0:00:00","1422","29.12.2020 10:12:32","19","9","9","3","25","8","8","4","19","6","6","4","0","2","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","0","0","0","10","0","0","0","30","1","3411","8","2394","48","818","44","44135","230","2000","0","0","0","1098","0","9156","60","224","4","25","0","0","0","2877","13","4","1","0","1","0","210","50","14","74","50","6","0","0","0","0","0","52","31","0","0","21","6","6","0","0","0","0","0","0","0","2","6"
"457983","05481412","КНП ""Чернівецький обласний перинатальний центр""","м.Чернівці, вул.Головна,129","Чернівецька","29.12.2020 0:00:00","1424","29.12.2020 11:50:58","17","3","3","3","38","9","9","6","7","2","2","1","6","1","3","0","0","0","0","0","0","0","0","0","4","0","0","0","0","0","0","1","0","0","0","4","0","0","0","3","1","162","6","371","12","42","6","5483","8","0","0","0","0","50","1","1312","18","10","1","82","0","0","0","658","6","5","0","0","1","1","128","79","12","20","20","4","0","20","0","0","0","2","0","0","0","1","0","0","0","0","0","0","0","0","0","1","1"
"458052","43288841","ОКНП ""ЧЕРНІВЕЦЬКА ОБЛАСНА ПСИХІАТРИЧНА ЛІКАРНЯ""","вул. Мусоргського, 2","Чернівецька","29.12.2020 0:00:00","1427","29.12.2020 12:30:51","12","0","0","0","15","0","0","0","21","0","0","0","0","10","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","0","0","0","0","6","0","0","0","26","0","30","2","300","3","0","0","6750","100","1000","40","0","0","135","0","4100","200","20","5","0","0","0","0","78","6","4","1","0","1","0","460","26","5","30","26","5","0","0","30","26","5","23","20","0","0","3","0","20","0","0","0","0","0","0","0","2","2"
"457593","02005697","КНП «Вижницька районна лікарня»","Чернівецька область, Вижницький район, місто Вижниця, вулиця Й.Бурги, 5","Чернівецька","29.12.2020 0:00:00","1429","29.12.2020 9:42:27","15","10","3","2","40","9","3","2","20","9","4","1","0","12","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","2","0","0","0","7","0","0","0","9","1","3800","0","1930","0","1180","20","19840","60","1590","0","91","0","159","0","18100","30","295","5","41","0","0","0","4480","0","5","1","0","1","1","179","67","6","53","53","5","0","0","0","0","0","19","0","0","0","19","3","10","0","0","10","0","0","0","0","1","5"
"457794","02005846","Комунальний заклад ""Путильська центральна районна лікарня"" Путильської районної ради Путильського району Чернівецької області","смт Путила, вул. Українська, буд. 38","Чернівецька","29.12.2020 0:00:00","1432","29.12.2020 10:38:10","32","4","3","1","96","23","17","6","46","20","10","6","29","3","11","5","0","0","0","0","0","0","0","0","1","0","0","0","0","5","0","0","0","1","0","3","0","0","0","27","0","4950","30","6975","25","630","0","102900","0","0","0","0","0","1378","3","2200","200","21","1","34","0","0","0","2940","0","5","1","0","1","1","111","43","3","61","43","3","0","0","0","0","0","13","7","0","0","6","0","3","0","0","1","0","0","0","0","1","1"
"458090","02006159","КНП «Бахмацька центральна районна лікарня» Бахмацької районної ради","16500, Чернігівська обл., Бахмацький район, м. Бахмач, вул. Соборності, 66","Чернігівська","29.12.2020 0:00:00","1438","29.12.2020 13:58:52","14","4","3","1","72","6","4","2","32","4","2","2","0","44","25","7","0","0","0","0","0","0","0","0","1","0","0","0","0","2","0","0","0","1","0","5","0","0","0","43","0","4880","0","1123","0","135","0","29033","0","350","0","20","0","380","0","3850","0","87","0","0","0","0","0","89","0","4","0","0","1","0","243","45","0","70","45","6","0","0","65","0","0","15","5","0","0","10","0","11","0","0","3","0","0","0","0","0","0"
"457499","02006343","КНП «Менська центральна районна лікарня» Менської районної ради","15600, Чернігівська обл., Менський район, м. Мена, вул. Шевченка, 61","Чернігівська","29.12.2020 0:00:00","1443","29.12.2020 9:16:43","12","4","4","0","41","29","6","4","24","22","5","3","16","12","10","1","0","0","0","0","0","0","0","0","0","0","0","0","0","6","0","0","0","0","0","1","0","0","0","25","0","140","0","2121","97","331","0","11992","250","476","10","15","0","340","0","0","0","80","1","87","1","0","0","1301","54","4","1","0","1","0","205","49","6","60","49","6","0","0","50","39","6","16","3","0","0","13","5","10","0","0","1","0","0","0","0","1","4"
"458035","02006596","КНП «Чернігівська міська лікарня №1» Чернігівської міської ради","Україна, 14005, Чернігівська обл., місто Чернігів, ПРОСПЕКТ МИРУ, будинок 44","Чернігівська","29.12.2020 0:00:00","1445","29.12.2020 12:18:33","12","12","3","3","40","18","11","7","37","9","5","4","5","12","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","4","0","0","0","1","0","6","0","0","1","43","1","1570","30","11800","100","1586","20","22800","200","150","10","0","0","778","0","30800","300","720","2","25","0","0","0","8014","46","4","2","2","1","0","320","55","6","90","55","6","0","0","0","0","0","31","15","0","0","16","0","3","0","0","1","0","0","0","0","0","8"
"457779","02006113","КНП «Чернігівська обласна лікарня» Чернігівської обласної ради","вул. Волковича, буд. 25","Чернігівська","29.12.2020 0:00:00","1446","29.12.2020 10:34:07","247","5","3","3","449","9","9","5","297","6","6","3","0","9","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","7","1","0","0","0","0","12","0","0","1","22","1","30","0","2590","0","512","0","41930","1250","2500","50","20","0","308","0","86400","0","409","4","270","3","0","0","435","7","22","0","0","1","1","815","122","50","75","69","28","0","0","25","25","28","32","0","0","0","32","17","4","0","0","4","1","0","0","0","0","11"
"457783","02006171","КНП «Бобровицька центральна районна лікарня» Бобровицької районної ради","17400, Чернігівська обл., Бобровицький район, м. Бобровиця, вул. Олега Бичка, 1","Чернігівська","29.12.2020 0:00:00","1453","29.12.2020 10:34:31","16","2","2","1","24","4","4","2","13","3","3","1","20","5","2","0","0","0","0","0","0","0","0","0","0","0","4","0","0","6","4","0","0","0","0","3","0","0","0","19","0","0","0","87","14","148","14","860","200","200","20","0","0","55","0","1160","0","10","0","15","0","0","0","104","13","4","0","0","1","0","190","46","6","95","46","6","0","0","86","46","6","29","7","0","0","22","0","15","0","0","2","4","22","0","2","7","6"
"457481","02006389","КНП «Ніжинська центральна районна лікарня» Ніжинської районної ради","16600, Чернігівська обл., м. Ніжин, вул. Академіка Амосова, 1","Чернігівська","29.12.2020 0:00:00","1460","29.12.2020 9:11:14","20","3","3","1","30","3","4","3","10","3","2","3","0","13","10","2","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","2","0","1","0","0","0","26","0","500","10","347","12","174","10","18900","50","300","0","0","0","65","0","500","20","127","3","104","0","0","0","100","5","2","1","0","1","1","125","38","4","70","38","4","0","0","5","0","0","20","5","0","0","14","0","4","0","0","0","0","0","0","0","0","0"
"457639","02006455","КНП «Прилуцька центральна районна лікарня» Прилуцької районної ради","м. Прилуки, кул. Київська, буд. 98, 17500","Чернігівська","29.12.2020 0:00:00","1462","29.12.2020 9:56:37","12","0","0","0","20","0","0","0","16","0","0","0","0","3","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","0","0","0","0","2","0","0","0","22","0","50","0","100","0","600","0","3100","0","0","0","0","0","200","0","7000","0","170","0","35","2","50","0","193","0","4","0","0","1","0","195","24","4","60","24","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"457674","36205651","КНП ""Гайсинська центральна районна лікарня""","23700 Вінницька обл., м. Гайсин,      вул. Чорновола 1,","Вінницька","29.12.2020 0:00:00","1467","29.12.2020 10:06:43","5","9","7","2","16","25","18","7","4","16","11","5","0","24","6","2","0","0","0","0","0","0","0","0","2","0","0","0","0","1","0","0","0","1","0","0","0","0","0","16","0","2425","15","2800","10","10","10","25550","100","0","0","0","0","725","0","13500","200","229","1","95","3","0","0","1944","4","0","0","0","1","1","190","131","14","130","116","8","0","0","0","0","0","16","3","0","0","13","7","49","0","0","48","0","0","0","0","19","20"
"457622","26285843","Комунальне некомерційне підприємство ""Вінницький обласний клінічний Центр профілактики та боротьби зі СНІДом Вінницької обласної Ради""","Вінницька обл., Вінницький район,             селище Березина","Вінницька","29.12.2020 0:00:00","1470","29.12.2020 9:51:55","18","3","3","0","21","1","1","0","12","0","0","0","0","14","3","1","0","0","0","0","0","0","0","0","2","0","0","0","0","6","0","0","0","0","0","14","0","0","0","3","0","200","0","3995","10","230","0","16350","100","0","0","50","0","212","0","17900","200","60","2","20","0","16","1","670","0","6","8","0","0","1","114","93","93","89","89","13","0","0","0","0","0","8","3","0","0","5","0","2","0","0","0","0","0","0","0","0","0"
"457543","36331552","КНП ""Томашпільська ЦРЛ""","смт. Томашпіль вул. Ігоря Гаврилюка 133","Вінницька","29.12.2020 0:00:00","1472","29.12.2020 9:28:32","12","0","0","0","36","0","0","0","7","0","0","0","0","31","7","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","9","0","0","0","8","1","4936","60","919","24","156","0","30010","120","0","0","0","0","334","12","8320","120","264","3","68","5","0","0","330","0","4","1","0","1","1","105","68","6","60","58","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"457538","41758238","КП ""Ладижинська міська лікарня""Ладижинської міськради","24321 Вінницька обл.,  м.Ладижин, вул. Ентузіастів, 24","Вінницька","29.12.2020 0:00:00","1475","29.12.2020 9:27:33","40","3","2","1","100","10","6","4","50","11","6","5","0","43","13","3","1","0","0","0","0","0","0","0","0","0","2","0","0","3","2","3","0","1","0","0","0","0","0","12","0","350","30","150","10","142","30","2089","500","44","1000","0","10","150","10","50","20","45","1","20","8","0","0","202","30","3","1","0","1","1","85","85","15","60","60","15","0","0","25","25","0","9","1","0","0","8","4","21","0","0","12","1","0","1","0","5","1"
"457699","42078561","Комунальне ппідприємство ""Волинське обласне територіальне медичне об'єднання захисту материнства і дитинства"" Волинської обласної ради","43008, м. Луцьк, вулиця Загородня 20","Волинська","29.12.2020 0:00:00","1511","29.12.2020 10:12:45","58","8","5","3","72","6","3","3","27","6","3","3","0","69","26","4","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","5","0","2","0","14","0","0","0","2","1","620","0","3203","0","1972","0","35750","0","465","0","300","0","288","0","4695","0","179","0","0","0","0","0","796","10","26","0","1","1","1","427","89","39","39","39","7","30","2","0","0","0","0","0","0","0","0","0","7","7","0","0","0","0","0","0","2","0"
"457969","42631325","КП «Володимир-Волинське територіальне медичне об’єднання».","44700, м. Володимир-Волинськ, вул. Павлова,20","Волинська","29.12.2020 0:00:00","1512","29.12.2020 11:44:48","80","12","7","3","190","24","12","12","90","14","7","5","8","129","92","10","0","0","0","0","0","0","0","0","0","0","1","0","0","6","1","0","0","0","0","16","0","0","1","62","1","1381","20","2348","10","15","0","17500","400","15835","0","0","0","192","0","11500","350","450","10","113","0","0","0","686","11","6","3","14","1","0","280","90","6","90","78","6","0","0","0","0","0","38","15","0","0","23","2","9","0","0","6","1","0","0","0","7","18"
"457810","25539007","Комунальне підприємство ""Нікопольська міська лікарня № 4"" Нікопольської міської ради""","вул. Херсонська, буд.56","Дніпропетровська","29.12.2020 0:00:00","1529","29.12.2020 10:43:47","50","18","14","4","150","36","26","8","160","30","27","8","0","158","59","14","0","0","0","0","0","0","0","0","3","0","0","0","0","16","0","0","0","2","0","21","0","0","0","68","0","7465","43","3422","100","1731","75","20436","78","8","0","0","0","323","0","48072","604","86","2","15","0","0","0","0","0","11","7","0","1","0","340","116","10","150","116","10","0","0","0","0","0","38","4","0","0","34","4","42","0","0","24","0","0","0","0","9","11"
"457373","39017488","КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ""ДОБРОПІЛЬСЬКА ЛІКАРНЯ ІНТЕНСИВНОГО ЛІКУВАННЯ""","85000, Донецька область, м.Добропілля, вул.Гагаріна,3","Донецька","29.12.2020 0:00:00","1628","29.12.2020 8:37:40","12","12","6","6","76","42","21","21","36","32","16","16","2","12","110","25","0","0","0","0","0","0","0","0","0","0","2","0","0","8","2","2","0","1","0","8","0","0","0","61","0","245","0","265","0","368","0","25000","0","0","0","0","0","34","0","750","0","532","0","0","0","0","0","864","10","4","3","0","1","0","310","128","6","150","124","6","0","3","0","0","0","23","13","0","0","10","4","29","0","0","5","2","0","0","0","9","16"
"457503","42789136","Комунальне підприємство «Лікарня № 2      ім. В.П. Павлусенка» Житомирської міської ради","10004, м. Житомир, Романа Шухевича, 2а","Житомирська","29.12.2020 0:00:00","1682","29.12.2020 9:17:29","149","16","12","4","301","18","10","8","143","14","9","5","112","149","68","10","0","0","0","0","0","0","0","0","1","0","3","0","0","7","3","0","0","2","0","23","0","0","0","58","0","11067","54","3285","13","2151","10","43535","335","0","0","0","0","569","8","18917","129","178","6","268","0","0","0","6290","20","10","1","0","1","1","305","202","6","305","202","6","0","0","0","0","0","53","34","0","0","19","3","10","0","0","5","3","0","0","0","9","18"
"457590","40835473","КНП ""Ужгородська районна клінічна лікарня Ужгородської районної ради Закарпатської області""","Закарпатська обл.,смт. Середнє .вул.Лікарняна 6А","Закарпатська","29.12.2020 0:00:00","1702","29.12.2020 9:42:02","129","6","6","6","142","12","12","12","90","4","4","4","0","122","83","10","0","0","0","0","0","0","0","0","2","0","0","0","0","5","0","0","0","0","0","6","0","0","0","31","0","50","3","293","21","99","14","1294","40","0","0","15","6","0","0","2062","33","8","2","14","1","0","0","2720","20","5","0","0","1","1","182","51","12","80","51","6","0","0","80","51","6","26","16","0","0","10","2","0","0","0","0","0","0","0","0","3","7"
"457891","20498781","КНП ""Міська лікарня №1"" ЗМР","вул. Чумаченка,21А м. Запоріжжя 69104","Запорізька","29.12.2020 0:00:00","1724","29.12.2020 11:14:40","21","7","0","0","43","24","0","0","39","27","0","0","9","37","15","0","0","0","0","0","0","0","0","0","7","0","0","0","4","2","0","0","0","0","0","6","0","0","0","40","0","628","29","1194","78","526","61","11823","91","0","0","0","0","186","0","4389","86","156","2","250","0","0","0","0","0","6","1","0","1","1","220","152","7","120","102","7","0","0","0","0","0","57","0","0","0","57","2","18","0","0","18","2","0","0","0","20","5"
"457560","25068128","КНП  «Бурштинська центральна міська лікарня» Бурштинської міської ради","77111, Івано-Франківська обл., місто Бурштин, ВУЛИЦЯ ШУХЕВИЧА, будинок 18","Івано-Франківська","29.12.2020 0:00:00","1776","29.12.2020 9:34:29","22","8","6","2","31","12","6","6","8","8","4","4","0","40","31","12","0","0","0","0","0","0","0","0","4","0","0","0","0","3","0","0","0","0","0","6","0","0","0","26","0","0","0","900","0","400","0","4550","0","1000","0","60","0","145","0","145","0","0","0","0","0","4219","19","0","0","4","1","0","1","1","100","68","6","100","68","6","10","0","0","0","0","14","11","0","0","3","3","8","0","0","1","3","0","0","0","3","0"
"457712","24687786","Івано-Франківський обласний перинатальний центр","вул. Чорновола, буд. 47","Івано-Франківська","29.12.2020 0:00:00","1782","29.12.2020 10:14:45","19","10","7","3","57","30","21","9","0","0","0","0","0","111","70","1","0","0","0","0","0","0","0","0","0","0","0","0","0","7","0","7","0","1","1","4","0","0","0","8","1","300","0","800","0","2400","0","4000","0","200","0","150","0","180","0","2200","0","52","0","134","8","1300","0","2000","0","4","2","0","1","1","200","57","5","76","46","5","0","71","5","5","5","4","0","0","4","0","0","5","0","5","0","0","0","0","0","2","0"
"458076","33578224","КНП «Центральна районна лікарня Калуської міської та районної рад Івано-Франківської області»","77312, Івано-Франківська обл., місто Калуш, вул. Медична, буд. 6","Івано-Франківська","29.12.2020 0:00:00","1786","29.12.2020 13:06:18","40","40","25","15","344","108","81","27","211","55","36","19","10","168","47","8","0","0","0","0","0","0","0","0","5","0","1","0","0","13","1","2","0","1","1","35","0","0","1","21","0","4297","225","7063","1195","4078","130","137800","16700","0","0","88","0","1266","0","7500","31500","246","144","455","38","0","0","864","6","19","0","0","1","1","465","163","9","180","163","9","15","2","0","0","0","43","0","1","0","42","4","8","0","0","8","1","0","1","0","7","12"
"458022","33271905","КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ""РАЙОННА ЛІКАРНЯ КАЛУСЬКОЇ РАЙОННОЇ РАДИ""","77300, Івано-Франківська обл., місто Калуш, ВУЛИЦЯ КАРАКАЯ, будинок 25","Івано-Франківська","29.12.2020 0:00:00","1788","29.12.2020 12:06:53","34","21","12","2","116","39","31","8","58","24","18","6","2","100","38","5","1","0","0","0","0","0","0","0","3","0","0","0","0","1","0","1","0","2","0","3","0","0","0","15","0","15","0","3593","35","520","15","8810","40","0","0","30","0","542","0","18260","40","178","2","38","0","0","0","465","6","4","4","0","1","1","120","52","6","80","52","6","15","0","35","0","0","9","7","0","0","2","0","1","0","0","0","0","0","0","0","0","0"
"457925","26191575","Комунальне некомерційне підприємство ""Ірпінська центральна міська лікарня"" Ірпінської міської ради Київської області","м. Ірпінь, вул. Садова, 38","Київська","29.12.2020 0:00:00","1818","29.12.2020 11:29:55","15","4","4","3","20","7","7","5","16","4","4","4","0","35","5","0","0","0","0","0","0","0","0","0","11","0","0","0","0","7","0","0","0","0","0","16","0","0","0","19","1","1840","0","240","0","465","0","17470","0","0","0","0","0","1407","0","53290","0","20","1","289","3","0","0","3461","26","5","4","1","1","1","370","130","18","60","60","18","0","0","0","0","0","46","0","0","0","46","5","3","0","0","3","0","0","0","0","3","12"
"457775","41736008","Комунальне некомерційне підприємство ""Славутицька міська лікарня"" Славутицької міської ради","м.Славутич, вул.77 Гвардійської дивізії, 7","Київська","29.12.2020 0:00:00","1819","29.12.2020 10:32:58","12","4","3","1","32","8","4","4","12","4","2","2","0","104","15","2","0","0","0","0","0","0","0","0","0","0","2","0","0","4","2","0","0","0","0","3","0","0","0","8","0","2250","70","0","0","0","0","5970","100","0","0","220","0","20","0","950","110","0","1","96","1","0","0","638","0","4","1","0","1","1","120","25","4","30","25","4","0","0","20","8","2","24","0","0","0","24","3","2","0","0","2","2","0","0","0","7","5"
"457707","40075815","Одеська клінічна лікарня на залізничному транспорті філії ""ЦОЗ"" АТ ""Укрзалізниця""","м. Одеса, вул Шклярука, 4 А","Одеська","29.12.2020 0:00:00","2011","29.12.2020 10:13:40","24","12","12","12","40","20","20","20","32","16","16","16","6","4","2","0","0","0","0","0","0","0","0","0","1","0","0","0","0","3","0","0","0","0","0","4","0","0","0","36","0","1990","20","12880","20","854","60","51230","40","0","0","0","0","57","4","6660","40","264","0","0","0","0","0","0","0","6","0","0","0","0","310","6","6","100","6","6","0","0","100","6","6","6","0","0","0","6","0","4","0","0","4","0","0","0","0","0","1"
